Part, Rownumber, Seat, Error, Easy
45, 67, 4, false, easy
45, 68, 0, , easy
45, 69, 1, , easy
45, 70, 2, , easy
45, 71, 3, , easy
45, 72, 4, true, easy
45, 73, 0, , easy
45, 74, 1, , easy
45, 75, 2, , easy
45, 76, 3, , easy
45, 77, 4, false, easy
45, 78, 0, , easy
45, 79, 1, , easy
45, 80, 2, , easy
45, 81, 3, , easy
45, 82, 4, false, easy
45, 83, 0, , easy
45, 84, 1, , easy
45, 85, 2, , easy
45, 86, 3, , easy
45, 87, 4, false, easy
45, 88, 0, , easy
45, 89, 1, , easy
45, 90, 2, , easy
45, 91, 3, , easy
45, 92, 4, false, easy
45, 93, 0, , easy
45, 94, 1, , easy
45, 95, 2, , easy
45, 96, 3, , easy
45, 97, 4, false, easy
45, 98, 0, , easy
45, 99, 1, , easy
45, 100, 2, , easy
45, 101, 3, , easy
45, 102, 4, false, easy
45, 103, 0, , hard
45, 104, 1, , hard
45, 105, 2, , hard
45, 106, 3, , hard
45, 107, 4, false, hard
45, 108, 0, , hard
45, 109, 1, , hard
45, 110, 2, , hard
45, 111, 3, , hard
45, 112, 4, false, hard
45, 113, 0, , hard
45, 114, 1, , hard
45, 115, 2, , hard
45, 116, 3, , hard
45, 117, 4, false, hard
45, 118, 0, , hard
45, 119, 1, , hard
45, 120, 2, , hard
45, 121, 3, , hard
45, 122, 4, false, hard
45, 123, 0, , hard
45, 124, 1, , hard
45, 125, 2, , hard
45, 126, 3, , hard
45, 127, 4, false, hard
45, 128, 0, , hard
45, 129, 1, , hard
45, 130, 2, , hard
45, 131, 3, , hard
45, 132, 4, false, hard
45, 133, 0, , hard
45, 134, 1, , hard
45, 135, 2, , hard
45, 136, 3, , hard
45, 137, 4, false, hard
45, 138, 0, , hard
45, 139, 1, , hard
45, 140, 2, , hard
45, 141, 3, , hard
45, 142, 4, false, hard
45, 143, 0, , hard
45, 144, 1, , hard
45, 145, 2, , hard
45, 146, 3, , hard
45, 147, 4, false, hard
45, 148, 0, , hard
45, 149, 1, , hard
45, 150, 2, , hard
45, 151, 3, , hard
45, 152, 4, false, hard
45, 153, 0, , hard
45, 154, 1, , hard
45, 155, 2, , hard
45, 156, 3, , hard
45, 157, 4, false, hard
45, 158, 0, , hard
45, 159, 1, , hard
45, 160, 2, , hard
45, 161, 3, , hard
45, 162, 4, false, hard
45, 163, 0, , hard
45, 164, 1, , hard
45, 165, 2, , hard
45, 166, 3, , hard
45, 167, 4, false, hard
45, 168, 0, , hard
45, 169, 1, , hard
45, 170, 2, , hard
45, 171, 3, , hard
45, 172, 4, false, hard
45, 173, 0, , hard
45, 174, 1, , hard
45, 175, 2, , hard
45, 176, 3, , hard
45, 177, 4, false, hard
46, 203, 0, , easy
46, 204, 1, , easy
46, 205, 2, , easy
46, 206, 3, , easy
46, 207, 4, true, easy
46, 208, 0, , easy
46, 209, 1, , easy
46, 210, 2, , easy
46, 211, 3, , easy
46, 212, 4, true, easy
46, 213, 0, , easy
46, 214, 1, , easy
46, 215, 2, , easy
46, 216, 3, , easy
46, 217, 4, true, easy
46, 218, 0, , easy
46, 219, 1, , easy
46, 220, 2, , easy
46, 221, 3, , easy
46, 222, 4, true, easy
46, 223, 0, , easy
46, 224, 1, , easy
46, 225, 2, , easy
46, 226, 3, , easy
46, 227, 4, false, easy
46, 228, 0, , easy
46, 229, 1, , easy
46, 230, 2, , easy
46, 231, 3, , easy
46, 232, 4, false, easy
46, 233, 0, , easy
46, 234, 1, , easy
46, 235, 2, , easy
46, 236, 3, , easy
46, 237, 4, false, easy
46, 238, 0, , easy
46, 239, 1, , easy
46, 240, 2, , easy
46, 241, 3, , easy
46, 242, 4, false, easy
46, 243, 0, , easy
46, 244, 1, , easy
46, 245, 2, , easy
46, 246, 3, , easy
46, 247, 4, false, easy
46, 248, 0, , easy
46, 249, 1, , easy
46, 250, 2, , easy
46, 251, 3, , easy
46, 252, 4, false, easy
46, 253, 0, , easy
46, 254, 1, , easy
46, 255, 2, , easy
46, 256, 3, , easy
46, 257, 4, false, easy
46, 258, 0, , easy
46, 259, 1, , easy
46, 260, 2, , easy
46, 261, 3, , easy
46, 262, 4, false, easy
46, 263, 0, , easy
46, 264, 1, , easy
46, 265, 2, , easy
46, 266, 3, , easy
46, 267, 4, false, easy
46, 268, 0, , easy
46, 269, 1, , easy
46, 270, 2, , easy
46, 271, 3, , easy
46, 272, 4, false, easy
46, 273, 0, , easy
46, 274, 1, , easy
46, 275, 2, , easy
46, 276, 3, , easy
46, 277, 4, true, easy
46, 278, 0, , hard
46, 279, 1, , hard
46, 280, 2, , hard
46, 281, 3, , hard
46, 282, 4, false, hard
46, 283, 0, , hard
46, 284, 1, , hard
46, 285, 2, , hard
46, 286, 3, , hard
46, 287, 4, false, hard
46, 288, 0, , hard
46, 289, 1, , hard
46, 290, 2, , hard
46, 291, 3, , hard
46, 292, 4, false, hard
46, 293, 0, , hard
46, 294, 1, , hard
46, 295, 2, , hard
46, 296, 3, , hard
46, 297, 4, false, hard
46, 298, 0, , hard
46, 299, 1, , hard
46, 300, 2, , hard
46, 301, 3, , hard
46, 302, 4, false, hard
46, 303, 0, , hard
46, 304, 1, , hard
46, 305, 2, , hard
46, 306, 3, , hard
46, 307, 4, false, hard
46, 308, 0, , hard
46, 309, 1, , hard
46, 310, 2, , hard
46, 311, 3, , hard
46, 312, 4, false, hard
46, 313, 0, , hard
46, 314, 1, , hard
46, 315, 2, , hard
46, 316, 3, , hard
46, 317, 4, false, hard
46, 318, 0, , hard
46, 319, 1, , hard
46, 320, 2, , hard
46, 321, 3, , hard
46, 322, 4, false, hard
46, 323, 0, , hard
46, 324, 1, , hard
46, 325, 2, , hard
46, 326, 3, , hard
46, 327, 4, false, hard
46, 328, 0, , hard
46, 329, 1, , hard
46, 330, 2, , hard
46, 331, 3, , hard
46, 332, 4, false, hard
46, 333, 0, , hard
46, 334, 1, , hard
46, 335, 2, , hard
46, 336, 3, , hard
46, 337, 4, false, hard
46, 338, 0, , hard
46, 339, 1, , hard
46, 340, 2, , hard
46, 341, 3, , hard
46, 342, 4, false, hard
46, 343, 0, , hard
46, 344, 1, , hard
46, 345, 2, , hard
46, 346, 3, , hard
46, 347, 4, false, hard
46, 348, 0, , hard
46, 349, 1, , hard
46, 350, 2, , hard
46, 351, 3, , hard
46, 352, 4, false, hard
47, 28, 0, , easy
47, 29, 1, , easy
47, 30, 2, , easy
47, 31, 3, , easy
47, 32, 4, false, easy
47, 33, 0, , easy
47, 34, 1, , easy
47, 35, 2, , easy
47, 36, 3, , easy
47, 37, 4, false, easy
47, 38, 0, , easy
47, 39, 1, , easy
47, 40, 2, , easy
47, 41, 3, , easy
47, 42, 4, false, easy
47, 43, 0, , easy
47, 44, 1, , easy
47, 45, 2, , easy
47, 46, 3, , easy
47, 47, 4, false, easy
47, 48, 0, , easy
47, 49, 1, , easy
47, 50, 2, , easy
47, 51, 3, , easy
47, 52, 4, false, easy
47, 53, 0, , easy
47, 54, 1, , easy
47, 55, 2, , easy
47, 56, 3, , easy
47, 57, 4, false, easy
47, 58, 0, , easy
47, 59, 1, , easy
47, 60, 2, , easy
47, 61, 3, , easy
47, 62, 4, false, easy
47, 63, 0, , easy
47, 64, 1, , easy
47, 65, 2, , easy
47, 66, 3, , easy
47, 67, 4, true, easy
47, 68, 0, , easy
47, 69, 1, , easy
47, 70, 2, , easy
47, 71, 3, , easy
47, 72, 4, true, easy
47, 73, 0, , easy
47, 74, 1, , easy
47, 75, 2, , easy
47, 76, 3, , easy
47, 77, 4, false, easy
47, 78, 0, , easy
47, 79, 1, , easy
47, 80, 2, , easy
47, 81, 3, , easy
47, 82, 4, true, easy
47, 83, 0, , easy
47, 84, 1, , easy
47, 85, 2, , easy
47, 86, 3, , easy
47, 87, 4, false, easy
47, 88, 0, , easy
47, 89, 1, , easy
47, 90, 2, , easy
47, 91, 3, , easy
47, 92, 4, false, easy
47, 93, 0, , easy
47, 94, 1, , easy
47, 95, 2, , easy
47, 96, 3, , easy
47, 97, 4, false, easy
47, 98, 0, , easy
47, 99, 1, , easy
47, 100, 2, , easy
47, 101, 3, , easy
47, 102, 4, false, easy
47, 103, 0, , hard
47, 104, 1, , hard
47, 105, 2, , hard
47, 106, 3, , hard
47, 107, 4, false, hard
47, 108, 0, , hard
47, 109, 1, , hard
47, 110, 2, , hard
47, 111, 3, , hard
47, 112, 4, false, hard
47, 113, 0, , hard
47, 114, 1, , hard
47, 115, 2, , hard
47, 116, 3, , hard
47, 117, 4, false, hard
47, 118, 0, , hard
47, 119, 1, , hard
47, 120, 2, , hard
47, 121, 3, , hard
47, 122, 4, false, hard
47, 123, 0, , hard
47, 124, 1, , hard
47, 125, 2, , hard
47, 126, 3, , hard
47, 127, 4, false, hard
47, 128, 0, , hard
47, 129, 1, , hard
47, 130, 2, , hard
47, 131, 3, , hard
47, 132, 4, false, hard
47, 133, 0, , hard
47, 134, 1, , hard
47, 135, 2, , hard
47, 136, 3, , hard
47, 137, 4, false, hard
47, 138, 0, , hard
47, 139, 1, , hard
47, 140, 2, , hard
47, 141, 3, , hard
47, 142, 4, false, hard
47, 143, 0, , hard
47, 144, 1, , hard
47, 145, 2, , hard
47, 146, 3, , hard
47, 147, 4, false, hard
47, 148, 0, , hard
47, 149, 1, , hard
47, 150, 2, , hard
47, 151, 3, , hard
47, 152, 4, false, hard
47, 153, 0, , hard
47, 154, 1, , hard
47, 155, 2, , hard
47, 156, 3, , hard
47, 157, 4, false, hard
47, 158, 0, , hard
47, 159, 1, , hard
47, 160, 2, , hard
47, 161, 3, , hard
47, 162, 4, false, hard
47, 163, 0, , hard
47, 164, 1, , hard
47, 165, 2, , hard
47, 166, 3, , hard
47, 167, 4, false, hard
47, 168, 0, , hard
47, 169, 1, , hard
47, 170, 2, , hard
47, 171, 3, , hard
47, 172, 4, false, hard
47, 173, 0, , hard
47, 174, 1, , hard
47, 175, 2, , hard
47, 176, 3, , hard
47, 177, 4, false, hard
48, 203, 0, , easy
48, 204, 1, , easy
48, 205, 2, , easy
48, 206, 3, , easy
48, 207, 4, false, easy
48, 208, 0, , easy
48, 209, 1, , easy
48, 210, 2, , easy
48, 211, 3, , easy
48, 212, 4, false, easy
48, 213, 0, , easy
48, 214, 1, , easy
48, 215, 2, , easy
48, 216, 3, , easy
48, 217, 4, false, easy
48, 218, 0, , easy
48, 219, 1, , easy
48, 220, 2, , easy
48, 221, 3, , easy
48, 222, 4, false, easy
48, 223, 0, , easy
48, 224, 1, , easy
48, 225, 2, , easy
48, 226, 3, , easy
48, 227, 4, true, easy
48, 228, 0, , easy
48, 229, 1, , easy
48, 230, 2, , easy
48, 231, 3, , easy
48, 232, 4, true, easy
48, 233, 0, , easy
48, 234, 1, , easy
48, 235, 2, , easy
48, 236, 3, , easy
48, 237, 4, false, easy
48, 238, 0, , easy
48, 239, 1, , easy
48, 240, 2, , easy
48, 241, 3, , easy
48, 242, 4, false, easy
48, 243, 0, , easy
48, 244, 1, , easy
48, 245, 2, , easy
48, 246, 3, , easy
48, 247, 4, true, easy
48, 248, 0, , easy
48, 249, 1, , easy
48, 250, 2, , easy
48, 251, 3, , easy
48, 252, 4, false, easy
48, 253, 0, , easy
48, 254, 1, , easy
48, 255, 2, , easy
48, 256, 3, , easy
48, 257, 4, true, easy
48, 258, 0, , easy
48, 259, 1, , easy
48, 260, 2, , easy
48, 261, 3, , easy
48, 262, 4, false, easy
48, 263, 0, , easy
48, 264, 1, , easy
48, 265, 2, , easy
48, 266, 3, , easy
48, 267, 4, true, easy
48, 268, 0, , easy
48, 269, 1, , easy
48, 270, 2, , easy
48, 271, 3, , easy
48, 272, 4, false, easy
48, 273, 0, , easy
48, 274, 1, , easy
48, 275, 2, , easy
48, 276, 3, , easy
48, 277, 4, true, easy
48, 278, 0, , hard
48, 279, 1, , hard
48, 280, 2, , hard
48, 281, 3, , hard
48, 282, 4, false, hard
48, 283, 0, , hard
48, 284, 1, , hard
48, 285, 2, , hard
48, 286, 3, , hard
48, 287, 4, false, hard
48, 288, 0, , hard
48, 289, 1, , hard
48, 290, 2, , hard
48, 291, 3, , hard
48, 292, 4, false, hard
48, 293, 0, , hard
48, 294, 1, , hard
48, 295, 2, , hard
48, 296, 3, , hard
48, 297, 4, false, hard
48, 298, 0, , hard
48, 299, 1, , hard
48, 300, 2, , hard
48, 301, 3, , hard
48, 302, 4, false, hard
48, 303, 0, , hard
48, 304, 1, , hard
48, 305, 2, , hard
48, 306, 3, , hard
48, 307, 4, true, hard
48, 308, 0, , hard
48, 309, 1, , hard
48, 310, 2, , hard
48, 311, 3, , hard
48, 312, 4, false, hard
48, 313, 0, , hard
48, 314, 1, , hard
48, 315, 2, , hard
48, 316, 3, , hard
48, 317, 4, false, hard
48, 318, 0, , hard
48, 319, 1, , hard
48, 320, 2, , hard
48, 321, 3, , hard
48, 322, 4, false, hard
48, 323, 0, , hard
48, 324, 1, , hard
48, 325, 2, , hard
48, 326, 3, , hard
48, 327, 4, false, hard
48, 328, 0, , hard
48, 329, 1, , hard
48, 330, 2, , hard
48, 331, 3, , hard
48, 332, 4, false, hard
48, 333, 0, , hard
48, 334, 1, , hard
48, 335, 2, , hard
48, 336, 3, , hard
48, 337, 4, false, hard
48, 338, 0, , hard
48, 339, 1, , hard
48, 340, 2, , hard
48, 341, 3, , hard
48, 342, 4, false, hard
48, 343, 0, , hard
48, 344, 1, , hard
48, 345, 2, , hard
48, 346, 3, , hard
48, 347, 4, false, hard
48, 348, 0, , hard
48, 349, 1, , hard
48, 350, 2, , hard
48, 351, 3, , hard
48, 352, 4, false, hard
49, 28, 0, , easy
49, 29, 1, , easy
49, 30, 2, , easy
49, 31, 3, , easy
49, 32, 4, true, easy
49, 33, 0, , easy
49, 34, 1, , easy
49, 35, 2, , easy
49, 36, 3, , easy
49, 37, 4, false, easy
49, 38, 0, , easy
49, 39, 1, , easy
49, 40, 2, , easy
49, 41, 3, , easy
49, 42, 4, false, easy
49, 43, 0, , easy
49, 44, 1, , easy
49, 45, 2, , easy
49, 46, 3, , easy
49, 47, 4, false, easy
49, 48, 0, , easy
49, 49, 1, , easy
49, 50, 2, , easy
49, 51, 3, , easy
49, 52, 4, false, easy
49, 53, 0, , easy
49, 54, 1, , easy
49, 55, 2, , easy
49, 56, 3, , easy
49, 57, 4, false, easy
49, 58, 0, , easy
49, 59, 1, , easy
49, 60, 2, , easy
49, 61, 3, , easy
49, 62, 4, false, easy
49, 63, 0, , easy
49, 64, 1, , easy
49, 65, 2, , easy
49, 66, 3, , easy
49, 67, 4, false, easy
49, 68, 0, , easy
49, 69, 1, , easy
49, 70, 2, , easy
49, 71, 3, , easy
49, 72, 4, false, easy
49, 73, 0, , easy
49, 74, 1, , easy
49, 75, 2, , easy
49, 76, 3, , easy
49, 77, 4, true, easy
49, 78, 0, , easy
49, 79, 1, , easy
49, 80, 2, , easy
49, 81, 3, , easy
49, 82, 4, true, easy
49, 83, 0, , easy
49, 84, 1, , easy
49, 85, 2, , easy
49, 86, 3, , easy
49, 87, 4, true, easy
49, 88, 0, , easy
49, 89, 1, , easy
49, 90, 2, , easy
49, 91, 3, , easy
49, 92, 4, false, easy
49, 93, 0, , easy
49, 94, 1, , easy
49, 95, 2, , easy
49, 96, 3, , easy
49, 97, 4, false, easy
49, 98, 0, , easy
49, 99, 1, , easy
49, 100, 2, , easy
49, 101, 3, , easy
49, 102, 4, false, easy
49, 103, 0, , hard
49, 104, 1, , hard
49, 105, 2, , hard
49, 106, 3, , hard
49, 107, 4, false, hard
49, 108, 0, , hard
49, 109, 1, , hard
49, 110, 2, , hard
49, 111, 3, , hard
49, 112, 4, false, hard
49, 113, 0, , hard
49, 114, 1, , hard
49, 115, 2, , hard
49, 116, 3, , hard
49, 117, 4, false, hard
49, 118, 0, , hard
49, 119, 1, , hard
49, 120, 2, , hard
49, 121, 3, , hard
49, 122, 4, false, hard
49, 123, 0, , hard
49, 124, 1, , hard
49, 125, 2, , hard
49, 126, 3, , hard
49, 127, 4, false, hard
49, 128, 0, , hard
49, 129, 1, , hard
49, 130, 2, , hard
49, 131, 3, , hard
49, 132, 4, false, hard
49, 133, 0, , hard
49, 134, 1, , hard
49, 135, 2, , hard
49, 136, 3, , hard
49, 137, 4, false, hard
49, 138, 0, , hard
49, 139, 1, , hard
49, 140, 2, , hard
49, 141, 3, , hard
49, 142, 4, false, hard
49, 143, 0, , hard
49, 144, 1, , hard
49, 145, 2, , hard
49, 146, 3, , hard
49, 147, 4, false, hard
49, 148, 0, , hard
49, 149, 1, , hard
49, 150, 2, , hard
49, 151, 3, , hard
49, 152, 4, false, hard
49, 153, 0, , hard
49, 154, 1, , hard
49, 155, 2, , hard
49, 156, 3, , hard
49, 157, 4, false, hard
49, 158, 0, , hard
49, 159, 1, , hard
49, 160, 2, , hard
49, 161, 3, , hard
49, 162, 4, false, hard
49, 163, 0, , hard
49, 164, 1, , hard
49, 165, 2, , hard
49, 166, 3, , hard
49, 167, 4, false, hard
49, 168, 0, , hard
49, 169, 1, , hard
49, 170, 2, , hard
49, 171, 3, , hard
49, 172, 4, false, hard
49, 173, 0, , hard
49, 174, 1, , hard
49, 175, 2, , hard
49, 176, 3, , hard
49, 177, 4, false, hard
50, 203, 0, , easy
50, 204, 1, , easy
50, 205, 2, , easy
50, 206, 3, , easy
50, 207, 4, true, easy
50, 208, 0, , easy
50, 209, 1, , easy
50, 210, 2, , easy
50, 211, 3, , easy
50, 212, 4, true, easy
50, 213, 0, , easy
50, 214, 1, , easy
50, 215, 2, , easy
50, 216, 3, , easy
50, 217, 4, true, easy
50, 218, 0, , easy
50, 219, 1, , easy
50, 220, 2, , easy
50, 221, 3, , easy
50, 222, 4, true, easy
50, 223, 0, , easy
50, 224, 1, , easy
50, 225, 2, , easy
50, 226, 3, , easy
50, 227, 4, true, easy
50, 228, 0, , easy
50, 229, 1, , easy
50, 230, 2, , easy
50, 231, 3, , easy
50, 232, 4, false, easy
50, 233, 0, , easy
50, 234, 1, , easy
50, 235, 2, , easy
50, 236, 3, , easy
50, 237, 4, true, easy
50, 238, 0, , easy
50, 239, 1, , easy
50, 240, 2, , easy
50, 241, 3, , easy
50, 242, 4, false, easy
50, 243, 0, , easy
50, 244, 1, , easy
50, 245, 2, , easy
50, 246, 3, , easy
50, 247, 4, true, easy
50, 248, 0, , easy
50, 249, 1, , easy
50, 250, 2, , easy
50, 251, 3, , easy
50, 252, 4, true, easy
50, 253, 0, , easy
50, 254, 1, , easy
50, 255, 2, , easy
50, 256, 3, , easy
50, 257, 4, true, easy
50, 258, 0, , easy
50, 259, 1, , easy
50, 260, 2, , easy
50, 261, 3, , easy
50, 262, 4, true, easy
50, 263, 0, , easy
50, 264, 1, , easy
50, 265, 2, , easy
50, 266, 3, , easy
50, 267, 4, true, easy
50, 268, 0, , easy
50, 269, 1, , easy
50, 270, 2, , easy
50, 271, 3, , easy
50, 272, 4, true, easy
50, 273, 0, , easy
50, 274, 1, , easy
50, 275, 2, , easy
50, 276, 3, , easy
50, 277, 4, true, easy
50, 278, 0, , hard
50, 279, 1, , hard
50, 280, 2, , hard
50, 281, 3, , hard
50, 282, 4, false, hard
50, 283, 0, , hard
50, 284, 1, , hard
50, 285, 2, , hard
50, 286, 3, , hard
50, 287, 4, false, hard
50, 288, 0, , hard
50, 289, 1, , hard
50, 290, 2, , hard
50, 291, 3, , hard
50, 292, 4, false, hard
50, 293, 0, , hard
50, 294, 1, , hard
50, 295, 2, , hard
50, 296, 3, , hard
50, 297, 4, false, hard
50, 298, 0, , hard
50, 299, 1, , hard
50, 300, 2, , hard
50, 301, 3, , hard
50, 302, 4, false, hard
50, 303, 0, , hard
50, 304, 1, , hard
50, 305, 2, , hard
50, 306, 3, , hard
50, 307, 4, false, hard
50, 308, 0, , hard
50, 309, 1, , hard
50, 310, 2, , hard
50, 311, 3, , hard
50, 312, 4, false, hard
50, 313, 0, , hard
50, 314, 1, , hard
50, 315, 2, , hard
50, 316, 3, , hard
50, 317, 4, false, hard
50, 318, 0, , hard
50, 319, 1, , hard
50, 320, 2, , hard
50, 321, 3, , hard
50, 322, 4, false, hard
50, 323, 0, , hard
50, 324, 1, , hard
50, 325, 2, , hard
50, 326, 3, , hard
50, 327, 4, false, hard
50, 328, 0, , hard
50, 329, 1, , hard
50, 330, 2, , hard
50, 331, 3, , hard
50, 332, 4, false, hard
50, 333, 0, , hard
50, 334, 1, , hard
50, 335, 2, , hard
50, 336, 3, , hard
50, 337, 4, false, hard
50, 338, 0, , hard
50, 339, 1, , hard
50, 340, 2, , hard
50, 341, 3, , hard
50, 342, 4, false, hard
50, 343, 0, , hard
50, 344, 1, , hard
50, 345, 2, , hard
50, 346, 3, , hard
50, 347, 4, false, hard
50, 348, 0, , hard
50, 349, 1, , hard
50, 350, 2, , hard
50, 351, 3, , hard
50, 352, 4, false, hard
51, 28, 0, , easy
51, 29, 1, , easy
51, 30, 2, , easy
51, 31, 3, , easy
51, 32, 4, false, easy
51, 33, 0, , easy
51, 34, 1, , easy
51, 35, 2, , easy
51, 36, 3, , easy
51, 37, 4, true, easy
51, 38, 0, , easy
51, 39, 1, , easy
51, 40, 2, , easy
51, 41, 3, , easy
51, 42, 4, true, easy
51, 43, 0, , easy
51, 44, 1, , easy
51, 45, 2, , easy
51, 46, 3, , easy
51, 47, 4, true, easy
51, 48, 0, , easy
51, 49, 1, , easy
51, 50, 2, , easy
51, 51, 3, , easy
51, 52, 4, false, easy
51, 53, 0, , easy
51, 54, 1, , easy
51, 55, 2, , easy
51, 56, 3, , easy
51, 57, 4, true, easy
51, 58, 0, , easy
51, 59, 1, , easy
51, 60, 2, , easy
51, 61, 3, , easy
51, 62, 4, false, easy
51, 63, 0, , easy
51, 64, 1, , easy
51, 65, 2, , easy
51, 66, 3, , easy
51, 67, 4, true, easy
51, 68, 0, , easy
51, 69, 1, , easy
51, 70, 2, , easy
51, 71, 3, , easy
51, 72, 4, true, easy
51, 73, 0, , easy
51, 74, 1, , easy
51, 75, 2, , easy
51, 76, 3, , easy
51, 77, 4, true, easy
51, 78, 0, , easy
51, 79, 1, , easy
51, 80, 2, , easy
51, 81, 3, , easy
51, 82, 4, true, easy
51, 83, 0, , easy
51, 84, 1, , easy
51, 85, 2, , easy
51, 86, 3, , easy
51, 87, 4, false, easy
51, 88, 0, , easy
51, 89, 1, , easy
51, 90, 2, , easy
51, 91, 3, , easy
51, 92, 4, true, easy
51, 93, 0, , easy
51, 94, 1, , easy
51, 95, 2, , easy
51, 96, 3, , easy
51, 97, 4, true, easy
51, 98, 0, , easy
51, 99, 1, , easy
51, 100, 2, , easy
51, 101, 3, , easy
51, 102, 4, true, easy
51, 103, 0, , hard
51, 104, 1, , hard
51, 105, 2, , hard
51, 106, 3, , hard
51, 107, 4, false, hard
51, 108, 0, , hard
51, 109, 1, , hard
51, 110, 2, , hard
51, 111, 3, , hard
51, 112, 4, false, hard
51, 113, 0, , hard
51, 114, 1, , hard
51, 115, 2, , hard
51, 116, 3, , hard
51, 117, 4, false, hard
51, 118, 0, , hard
51, 119, 1, , hard
51, 120, 2, , hard
51, 121, 3, , hard
51, 122, 4, false, hard
51, 123, 0, , hard
51, 124, 1, , hard
51, 125, 2, , hard
51, 126, 3, , hard
51, 127, 4, false, hard
51, 128, 0, , hard
51, 129, 1, , hard
51, 130, 2, , hard
51, 131, 3, , hard
51, 132, 4, false, hard
51, 133, 0, , hard
51, 134, 1, , hard
51, 135, 2, , hard
51, 136, 3, , hard
51, 137, 4, false, hard
51, 138, 0, , hard
51, 139, 1, , hard
51, 140, 2, , hard
51, 141, 3, , hard
51, 142, 4, false, hard
51, 143, 0, , hard
51, 144, 1, , hard
51, 145, 2, , hard
51, 146, 3, , hard
51, 147, 4, false, hard
51, 148, 0, , hard
51, 149, 1, , hard
51, 150, 2, , hard
51, 151, 3, , hard
51, 152, 4, false, hard
51, 153, 0, , hard
51, 154, 1, , hard
51, 155, 2, , hard
51, 156, 3, , hard
51, 157, 4, false, hard
51, 158, 0, , hard
51, 159, 1, , hard
51, 160, 2, , hard
51, 161, 3, , hard
51, 162, 4, false, hard
51, 163, 0, , hard
51, 164, 1, , hard
51, 165, 2, , hard
51, 166, 3, , hard
51, 167, 4, false, hard
51, 168, 0, , hard
51, 169, 1, , hard
51, 170, 2, , hard
51, 171, 3, , hard
51, 172, 4, false, hard
51, 173, 0, , hard
51, 174, 1, , hard
51, 175, 2, , hard
51, 176, 3, , hard
51, 177, 4, false, hard
52, 203, 0, , easy
52, 204, 1, , easy
52, 205, 2, , easy
52, 206, 3, , easy
52, 207, 4, false, easy
52, 208, 0, , easy
52, 209, 1, , easy
52, 210, 2, , easy
52, 211, 3, , easy
52, 212, 4, false, easy
52, 213, 0, , easy
52, 214, 1, , easy
52, 215, 2, , easy
52, 216, 3, , easy
52, 217, 4, false, easy
52, 218, 0, , easy
52, 219, 1, , easy
52, 220, 2, , easy
52, 221, 3, , easy
52, 222, 4, false, easy
52, 223, 0, , easy
52, 224, 1, , easy
52, 225, 2, , easy
52, 226, 3, , easy
52, 227, 4, false, easy
52, 228, 0, , easy
52, 229, 1, , easy
52, 230, 2, , easy
52, 231, 3, , easy
52, 232, 4, true, easy
52, 233, 0, , easy
52, 234, 1, , easy
52, 235, 2, , easy
52, 236, 3, , easy
52, 237, 4, false, easy
52, 238, 0, , easy
52, 239, 1, , easy
52, 240, 2, , easy
52, 241, 3, , easy
52, 242, 4, true, easy
52, 243, 0, , easy
52, 244, 1, , easy
52, 245, 2, , easy
52, 246, 3, , easy
52, 247, 4, false, easy
52, 248, 0, , easy
52, 249, 1, , easy
52, 250, 2, , easy
52, 251, 3, , easy
52, 252, 4, false, easy
52, 253, 0, , easy
52, 254, 1, , easy
52, 255, 2, , easy
52, 256, 3, , easy
52, 257, 4, false, easy
52, 258, 0, , easy
52, 259, 1, , easy
52, 260, 2, , easy
52, 261, 3, , easy
52, 262, 4, false, easy
52, 263, 0, , easy
52, 264, 1, , easy
52, 265, 2, , easy
52, 266, 3, , easy
52, 267, 4, false, easy
52, 268, 0, , easy
52, 269, 1, , easy
52, 270, 2, , easy
52, 271, 3, , easy
52, 272, 4, false, easy
52, 273, 0, , easy
52, 274, 1, , easy
52, 275, 2, , easy
52, 276, 3, , easy
52, 277, 4, false, easy
52, 278, 0, , hard
52, 279, 1, , hard
52, 280, 2, , hard
52, 281, 3, , hard
52, 282, 4, false, hard
52, 283, 0, , hard
52, 284, 1, , hard
52, 285, 2, , hard
52, 286, 3, , hard
52, 287, 4, false, hard
52, 288, 0, , hard
52, 289, 1, , hard
52, 290, 2, , hard
52, 291, 3, , hard
52, 292, 4, false, hard
52, 293, 0, , hard
52, 294, 1, , hard
52, 295, 2, , hard
52, 296, 3, , hard
52, 297, 4, false, hard
52, 298, 0, , hard
52, 299, 1, , hard
52, 300, 2, , hard
52, 301, 3, , hard
52, 302, 4, false, hard
52, 303, 0, , hard
52, 304, 1, , hard
52, 305, 2, , hard
52, 306, 3, , hard
52, 307, 4, false, hard
52, 308, 0, , hard
52, 309, 1, , hard
52, 310, 2, , hard
52, 311, 3, , hard
52, 312, 4, false, hard
52, 313, 0, , hard
52, 314, 1, , hard
52, 315, 2, , hard
52, 316, 3, , hard
52, 317, 4, false, hard
52, 318, 0, , hard
52, 319, 1, , hard
52, 320, 2, , hard
52, 321, 3, , hard
52, 322, 4, false, hard
52, 323, 0, , hard
52, 324, 1, , hard
52, 325, 2, , hard
52, 326, 3, , hard
52, 327, 4, false, hard
52, 328, 0, , hard
52, 329, 1, , hard
52, 330, 2, , hard
52, 331, 3, , hard
52, 332, 4, false, hard
52, 333, 0, , hard
52, 334, 1, , hard
52, 335, 2, , hard
52, 336, 3, , hard
